title,address,operation,contact,location_detail,hashtag,menu
달콤커피 이수역점,서울 동작구 동작대로 101 1층 (우)07008,,,,[],"['그린티 카페라떼', '바닐라라떼', '아메리카노', '에스프레소', '카라멜 마끼아또', '카페라떼', '카푸치노', '콜드브루', '얼그레이 밀크티 라떼', '스트로베리 라떼', '그린티 라떼', '카라멜 아이스 블렌디드', '바닐라 아이스 블렌디드', '그린티 아이스 블렌디드', '초콜릿 아이스 블렌디드', '레몬진저 캐모마일', '자몽 얼그레이 아이스티', '유자차', '대추쌍화차', '루이보스']"
까르니브라질그릴,서울 서초구 방배로 83-9 동화빌딩 5층 (우)06686,"월~금 11:30 ~ 22:00
닫기",02-598-5066,#데이트코스 #브라질바베큐무한리필 #친목모임 #제로페이,"['#데이트코스', '#브라질바베큐무한리필', '#친목모임', '#제로페이']","['스페셜 메뉴\n40,000\n스테리크 무한리필+슈하스코 무한리필', '투데이 스테이크\n15,900', '스테이크 두조각\n17,900', '슈하스코단품\n21,900', '슈하스코 무한리필\n35,800']"
황제소고기국밥,서울 동작구 동작대로29길 11 (우)07008,"첫째,셋째 일요일",02-594-9200,#점심식사 #혼밥 #제로페이,"['#점심식사', '#혼밥', '#제로페이']","['황제갈비탕\n9,000', '소고기국밥\n8,000', '뚝배기불고기\n7,000', '수육 (100g)\n8,000', '술국\n12,000']"
대신수산,서울 동작구 동작대로7길 43 1층 (우)07015,매일 17:00 ~ 24:00,02-587-0822,#코스요리 #제로페이,"['#코스요리', '#제로페이']","['A코스(1인)\n30,000', 'B코스(1인)\n40,000', '라면사리\n2,000']"
이수짜장,서울 동작구 동작대로29가길 7 (우)06997,,,,[],[]
더풍년 이수점,서울 동작구 동작대로25길 50 1층 (우)07008,"월~토 17:00 ~ 22:00
닫기",,0507-1363-5069 대표번호,[],"['해물뚝배기라면\n15,000', '홍합탕\n12,000', '풍년해물모둠(소)\n39,000', '단새우회\n29,000', '풍년찜모둠\n35,000']"
오리촌,서울 동작구 동작대로31길 13 1층 (우)06997,"매일 11:00 ~ 22:00
매일 휴게시간 15:00 ~ 16:00
닫기",02-532-3512,#안심식당 #건강식 #제로페이,"['#안심식당', '#건강식', '#제로페이']",[]
조가네족발왕,서울 동작구 동작대로23길 21 대원빌딩 1층 (우)07013,"매일 16:00 ~ 24:00
닫기",02-522-2777,#제로페이,['#제로페이'],"['한방족발(중)\n30,000', '매운양념족발(중)\n33,000', '허니마늘족발(중)\n33,000', '쟁반막국수(중)\n10,000', '파김치전골\n15,000']"
이수정육식당,서울 동작구 동작대로27다길 5 (우)07008,,,,[],"['생삼겹살(200g)\n5,900', '생목살(200g)\n5,900', '생등심(200g)\n12,000', '차돌박이(150g)\n9,000', '생갈매기살(200g)\n5,900']"
이수가,서울 동작구 동작대로27나길 6 2층 (우)07008,,,,[],"['통골뱅이 (2인분)\n35,000\n탕,구이/사시미', '삼합사시미\n20,000', '보쌈 (알뜰)\n21,000', '땡초홍어전\n20,000', '무침 (소)\n30,000']"
스타벅스 방배카페거리점,서울 서초구 방배중앙로 162 (우)06557,"월~토 08:00 ~ 22:00
닫기",,1522-3232 대표번호,[],"['리저브 나이트로\n7,500\n나이트로 커피 정통의 캐스케이딩과 부드러운 콜드 크레마!\n부드러운 목 넘김과 완벽한 밸런스에 커피 본연의 단맛을 경험할 수 있습니다.', '제주 한라봉 말차 블렌디드\n7,500\n청정한 제주를 느낄 수 있도록\n제주산 말차, 한라봉을 사용한\n시원하고 달콤한 프로즌 티', '플럼 선셋 유스베리 티\n7,000\n익숙한 자두와 상큼한 유스베리 티의 조합으로\n일상적이지만 아름답고 특별한 선셋을 표현한 음료', '바닐라 빈 푸딩 블렌디드 위드 콜드 브루\n6,300\n바닐라 빈이 콕콕 박힌 부드러운 푸딩과 산뜻한 콜드 브루의 만남!\n진한 바닐라 풍미를 느낄 수 있는 커피 블렌디드', '퍼플 드링크 위드 망고 용과 스타벅스 리프레셔\n5,900\n망고 용과와 코코넛 밀크가 달콤하고 부드럽게 조화된 맛에\n가볍게 에너지 부스팅을 할 수 있는 음료', '라이트 키위 라임 블렌디드\n6,300\n여름의 나른함을 짜릿하게 날려버릴 블렌디드\n새콤한 키위 라임과 쫄깃한 곤약 젤리로 가볍게 리프레쉬 할 수 있는 음료\n*천연 대체 감미료가 함유되어 100kcal로(T 기준) 더욱 라이트하게 즐기실 수 있습니다.\n*취향에 따라 클래식 시럽을 무료로 추가 하실 수 있습니다.', '망고 용과 레모네이드 스타벅스 리프레셔\n5,900\n망고 용과와 레모네이드가 달콤 상큼하게 조화된 맛에\n가볍게 에너지 부스팅을 할 수 있는 음료', '얼 그레이 카카오 초코 프라푸치노\n6,500\n바리스타가 된 춘식이 초콜릿 토핑과 카카오 초콜릿 칩,\n그리고 티바나 얼그레이 티를 더해\n누구나 특별한 달콤함을 즐길 수 있는 프라푸치노 음료입니다.', '오늘의 커피\n4,200\n신선하게 브루드(Brewed)되어 원두의 다양함이 살아있는 커피', '카푸치노\n5,000\n풍부하고 진한 에스프레소에 따뜻한 우유와 벨벳 같은 우유 거품이 1:1 비율로 어우러져 마무리된 커피 음료', '카페 라떼\n5,000\n풍부하고 진한 에스프레소가 신선한 스팀 밀크를 만나 부드러워진 커피 위에 우유 거품을 살짝 얹은 대표적인 커피 라떼', '카페 모카\n5,500\n진한 초콜릿 모카 시럽과 풍부한 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피', '카페 아메리카노\n4,500\n진한 에스프레소와 뜨거운 물을 섞어 스타벅스의 깔끔하고 강렬한 에스프레소를 가장 부드럽게 잘 느낄 수 있는 커피', '카라멜 마키아또\n5,900\n향긋한 바닐라 시럽과 따뜻한 스팀 밀크 위에 풍성한 우유 거품을 얹고 점을 찍듯이 에스프레소를 부은 후 벌집 모양으로 카라멜 드리즐을 올린 달콤한 커피 음료', '화이트 초콜릿 모카\n5,900\n달콤하고 부드러운 화이트 초콜릿 시럽과 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 달콤함과 강렬한 에스프레소가 부드럽게 어우러진 커피', '스타벅스 돌체 라떼\n5,900\n스타벅스의 다른 커피 음료보다 더욱 깊은 커피의 맛과 향에 깔끔한 무지방 우유와 부드러운 돌체 시럽이 들어간 음료로 달콤하고 진한 커피 라떼', '자바 칩 프라푸치노\n6,300\n커피, 모카 소스, 진한 초콜릿 칩이 입안 가득 느껴지는 스타벅스에서만 맛볼 수 있는 프라푸치노', '망고 바나나 블렌디드\n6,300\n(Grande Only) 달콤한 망고 패션 프루트 주스에\n바나나 1개가 통째로 들어간 신선한 블렌디드', '아이스 자몽 허니 블랙 티\n5,700\n새콤한 자몽과 달콤한 꿀이 깊고 그윽한 풍미의 스타벅스 티바나 블랙 티의 조화', '자몽 허니 블랙 티\n5,700\n새콤한 자몽과 달콤한 꿀이 깊고 그윽한 풍미의 스타벅스 티바나 블랙 티의 조화', '콜드 브루\n4,900\n스타벅스 바리스타의 정성으로 탄생한 콜드 브루!\n\n콜드 브루 전용 원두를 차가운 물로 추출하여 한정된 양만 제공됩니다.\n깊은 풍미의 새로운 커피 경험을 즐겨보세요.', '', '', '', '']"
공평동 꼼장어 이수점,서울 동작구 동작대로27가길 6-3 (우)07008,,,,[],"['뼈없는닭발 (1인분)\n10,000', '왕새우 (10마리)\n10,000', '소세지\n10,000', '꼼장어 (1인분)', '불돼지 (1인분)']"
강원도감자탕쌈밥,서울 동작구 사당로30길 108 (우)07015,매일 00:00 ~ 24:00,02-587-7215,#안심식당 #혼밥 #제로페이,"['#안심식당', '#혼밥', '#제로페이']",[]
백미당 서송타워점,서울 동작구 동작대로 137 (우)06997,"매일 11:30 ~ 20:30
매일 휴게시간 16:00 ~ 17:00",,02-593-1964 대표번호,[],"['아메리카노(Small)\n4,100', '백미당 라떼(Small)\n4,800', '수제 밀크 티라미수\n5,500', '밀크 쉐이크\n5,500', '생 바나나 쉐이크\n5,500']"
어울림정육식당,서울 서초구 방배천로2길 25 상원빌딩 1층 (우)06693,"매일 11:00 ~ 22:20
닫기",,02-521-2727 대표번호,[],"['소한마리 (800g)\n72,000\n미국산 프라임 등급 (3~4인분, 등심,갈비살,부채살, 우삼겹)', '추천\n돼지한마리 (800g)\n62,000\n국내산 생고기 (3~4인분, 삼겹살,목살,오겹살,항정살 등)', '삼겹살 (170g)\n14,000\n국내산180g 입니다. (120g, 150g 아님)', '항정살 (170g)\n14,000\n미국산', '소반마리 (500g)\n49,900\n미국산 프라임 등급 (2인분, 등심,갈비살,부채살, 우삼겹)', '추천\n한우스페셜모들(550g)\n105,000\n한우 1+', '한우모듬(530g)\n95,000\n한우 1+', '한우등심(150g)\n29,000\n한우 1+', '돼지갈비 (250g)\n14,000\n미국산', '돼지반마리( (500g)\n39,000\n국내산 삼겹살, 목살, 오겹살, 항정살 (2인분)', '갈비탕\n13,000\n갈비탕', '육회비빔밥\n10,000\n한우1+', '소고기 국밥\n7,000\n진한 국물의 장터 국밥', '한우부채살(150g)\n29,000\n한우 1+', '갈비살(150g)\n17,000\n미국산 프라임 등급', '한우육회 (180g)\n20,000', '한우안심 (150g)\n29,000', '한우부채살 (150g)\n29,000']"
취향마라 이수역점,서울 서초구 동작대로 108 디오슈페리움2 1층 105호 (우)06568,매일 10:00 ~ 01:00,,02-2135-9889 대표번호,[],"['셀프마라탕 (100g)\n1,800', '셀프마라샹궈 (100g)\n3,000', '계란새우볶음밥\n7,000', '꿔바로우 (소)\n9,900']"
족발의발견,서울 동작구 동작대로1길 32 1층 (우)07025,매일 14:00 ~ 01:00,02-873-5577,#회식장소 #제로페이,"['#회식장소', '#제로페이']","['족발 (대)\n36,000', '족발 (중)\n32,000', '불족발 (대)\n37,000', '불족발 (중)\n33,000', '보쌈 (대)\n39,000', '보쌈 (중)\n34,000', '보쌈 (소)\n29,000', '냉채족발 (대)\n40,000', '냉채족발 (중)\n35,000', '반반족발 (대)\n40,000', '반반족발 (중)\n36,000', '보족세트 (대)\n54,000', '보족세트 (중)\n40,000']"
제주어항1950,서울 서초구 방배로 189 1층 (우)06572,,,,[],"['갈치조림 (중)\n55,000', '고등어조림 (중)\n28,000', '갈치구이\n63,000', '활어물회\n15,000', '성게미역국\n15,000']"
분코,서울 서초구 방배천로4안길 26 (우)06692,"월~금 18:00 ~ 01:00
닫기",,#소개팅,['#소개팅'],"['브라타치즈 샐러드\n23,000', '마라 고추튀김\n16,000', '게 내장 파스타\n19,000', '니꾸 우동\n17,000', '볏짚 양갈비 미소야끼\n23,000']"
꿈꾸는다락방,서울 서초구 청두곶길 12 두원아파트상가 1층 (우)06690,매일 11:00 ~ 22:00,010-8999-7996,#데이트코스 #분위기좋은 #이동약자접근 #회식장소 #제로페이,"['#데이트코스', '#분위기좋은', '#이동약자접근', '#회식장소', '#제로페이']",[]
사당광안리,서울 동작구 동작대로7길 5 1층 (우)07015,"월~토 16:30 ~ 23:00
닫기",,,[],[]
홍천숯불닭갈비,서울 동작구 동작대로27가길 41 1층 (우)07008,"월~토 15:00 ~ 24:00
닫기",0507-1338-5095,#봄제철음식 #제로페이,"['#봄제철음식', '#제로페이']","['무뼈닭발 양념구이(1인분)\n16,000\n치즈포함', '양념닭갈비 3대(1인분)\n13,000', '감자닭갈비 3대(1인분)\n13,000', '목살(닭)구이(1인분)\n16,000', '더덕구이\n17,000']"
뽕잎사랑 이수점,서울 동작구 동작대로27가길 22 (우)07008,"매일 11:00 ~ 22:30
닫기",,02-593-2518 대표번호,[],[]
BHC치킨 이수점,"서울 서초구 서초대로 3-4 디오슈페리움1차 104,104-1호 (우)06568",매일 12:00 ~ 24:00,,02-537-8292 대표번호,[],"['더블팝순살 양념+치즈볼\n28,000\n크런치한 바삭함과 촉촉 부드러운 순살이 더블! 깊고 진한 바베큐소스 양념 위에 치즈크림소스가 더블!+[1세트 5개 제공] 달콤바삭 치즈볼', '더블팝순살 후라이드+치즈볼\n27,000\n크런치한 바삭함과 촉촉 부드러운 순살이 더블! 입안에 더블로 팝팝!+[1세트 5개 제공] 달콤바삭 치즈볼', '스윗킹 폭립+치즈볼\n33,000\n부드럽고 촉촉한 두툼한 폭립 위에 바비큐소스 앤 후레이크로 튀겨낸 단짠!바싹!한 스윗킹 폭립!+[1세트 5개 제공] 달콤바삭 치즈볼', '핫후라이드 콤보+치즈볼\n25,000\n명불허전! 바삭함, 고소함 가득! 매콤하게 튀긴 매운 맛 후라이드 치킨의 정석, 퍽퍽한 닭가슴살 없이 윙과 닭다리만 담은 콤보+[1세트 5개 제공] 달콤바삭 치즈볼', '핫후라이드 윙+치즈볼\n25,000\n명불허전! 바삭함, 고소함 가득! 매콤하게 튀긴 매운 맛 후라이드 치킨의 정석, 치킨의 꽃인 날개 부분만 모아 담은 윙+[1세트 5개 제공] 달콤바삭 치즈볼', '핫후라이드 스틱+치즈볼\n25,000\n명불허전! 바삭함, 고소함 가득! 매콤하게 튀긴 매운 맛 후라이드 치킨의 정석, 인기만점 닭다리만 모아 담은 스틱+[1세트 5개 제공] 달콤바삭 치즈볼']"
아는포차,서울 동작구 동작대로7길 11 (우)07015,매일 17:00 ~ 04:00,02-581-8897,#회식장소,['#회식장소'],"['마늘닭도리탕\n22,000', '삼겹살보쌈\n22,000', '홍합탕\n15,000', '시샤모구이\n15,000', '반건조 오징어\n15,000', '두부김치\n15,000', '닭똥집볶음\n15,000', '오뎅탕\n15,000', '생연어사시미 (대)\n33,000', '생연어사시미 (중)\n22,000']"
택이네조개전골 사당점,서울 동작구 사당로17가길 13 2층 (우)07004,,,,[],"['조개전골 (2인)\n38,000', '조개칼국수\n8,000', '얼큰조개칼국수\n8,000', '모듬칼국수\n10,000', '얼큰모듬칼국수\n10,000']"
양계장집아들 방배본점,서울 서초구 방배천로16길 1 (우)06677,매일 14:00 ~ 02:00,,02-522-0766 대표번호,[],"['양아들 후라이드치킨\n10,900', '양념치킨\n11,900', '매운양념치킨\n11,900', '간장치킨\n11,900', '고추마늘치킨\n12,900']"
논고을 사당점,서울 동작구 남부순환로269길 12 (우)07025,매일 11:00 ~ 01:00,02-525-9203,#회식장소 #제로페이,"['#회식장소', '#제로페이']","['제주1+1모둠 (300g)\n20,000\n제주삼겹+흑돼지생고기', '잔치국수\n4,000\n6시이후', '갈비살 (150g)\n16,000', '소막창 (170g)\n16,000', '꼬소물냉면\n6,000', '꼬소비빔냉면\n6,000']"
맘스터치 이수점,서울 동작구 동작대로27길 15 서범빌딩 2층 (우)07008,,02-533-6912,#제로페이,['#제로페이'],"['딥치즈버거', '싸이버거', '디럭스불고기버거', '화이트갈릭버거', '휠렛버거', '언빌리버블버거', '인크레더블버거', '싸이플렉스버거', '후라이드싸이순살', '텍사스바베큐치킨버거', '청양마요미트볼버거', '새우불고기버거', '불싸이버거', '야채통통치킨버거', '딥치즈싸이버거', '간장마늘싸이순살', '바삭크림치즈볼', '어메이징매콤마요버거', '쉬림프싸이플렉스버거', '간장마늘떡강정']"
이디야커피 총신대입구역점,서울 동작구 동작대로 119-1 2층 (우)07008,"월~금 09:00 ~ 23:00
닫기",,02-533-0274 대표번호,[],"['콜드브루 니트로', '민트모카', '바닐라 라떼', '카라멜 마끼아또', '카페 라떼', '카페 아메리카노', '카페모카', '카푸치노', '화이트 초콜릿 모카', '콜드브루라떼', '콜드브루 화이트 비엔나', '이곡라떼', '디카페인 콜드브루 아메리카노', '애플루이보스티', '제주호지차라떼', '연유밀크티']"
꿈꾸는포장마차,서울 동작구 동작대로7길 35 1층 (우)07015,"월~목 16:00 ~ 23:30
닫기",02-523-1020,#제로페이,['#제로페이'],"['추천\n불낙전골 (중) 2인분\n34,000\n불고기+낙지= 불낙전골', '낙곱전골 (중) 2인분\n34,000\n낙지+곱창=낙곱전골', '불낙곱전골 (대)3,4인분\n50,000\n불고기+낙지+곱창=불낙곱전골', '낙곱전골(대)-3,4인분\n50,000\n낙지+곱창=낙곱전골', '곱창전골 (중) 2인분\n28,000', '곱창전골(대)3,4인분\n45,000', '불곱전골 (대)\n45,000\n불고기+곱창', '낙곱새전골(대) 3,4인분\n59,000\n낙지+곱창+새우=낙곱새전골', '불고기전골 (중) 2인분\n28,000', '불고기전골(대)\n45,000', '불낙전골(대)\n50,000', '낙곱새전골(중) 2인분\n38,000', '사리(우동,라면,야채,당면)\n2,000', '주먹밥,볶음밥\n3,000']"
엘리씨 커피,서울 서초구 동광로12가길 3 1층 (우)06568,"월~금 08:00 ~ 23:00
닫기",,02-533-5157 대표번호,[],[]
김채원24시감자탕 사당본점,서울 동작구 동작대로3길 14 (우)07015,매일 00:00 ~ 24:00,02-585-1332,#점심식사 #혼밥 #회식장소 #제로페이,"['#점심식사', '#혼밥', '#회식장소', '#제로페이']","['우거지감자탕 (2인)\n25,000', '얼큰묵은지감자탕 (2인)\n27,000', '매운 양푼등갈비 (1인)\n10,900', '추억의 파채삼겹살 (1인분)\n8,000', '뼈해장국\n7,000']"
힘쎈대머리고창풍천장어,서울 동작구 동작대로25길 34 (우)07008,,,,[],[]
새퍼커피,서울 서초구 서초대로4길 17 1층 (우)06675,"월~금 08:00 ~ 21:00
닫기",,070-7543-7586 대표번호,[],"['수제 3종 바닐라빈 카페라떼\n4,800', '아인슈페너\n4,800', '흑임자크림 카페라떼\n5,300', '아메리카노\n3,800', '카페라떼\n4,300']"
사당김밥 이수점,서울 동작구 동작대로25길 40 (우)07008,,,,[],"['야채김밥\n3,000', '유부김밥\n4,000', '참치김밥\n4,000', '꼬마야채\n2,500', '꼬마 참치\n3,000']"
빽다방 총신대입구역점,서울 서초구 동작대로 128 1층 (우)06567,"월~금 07:00 ~ 23:00
닫기",,02-533-1859 대표번호,[],"['원조커피', '카라멜마키아또', '카페모카', '녹차라떼', '달콤아이스티', '사라다빵', '완전초코', '앗!메리카노', '빽’s라떼']"
탕마루,서울 동작구 동작대로29가길 10 (우)06997,,,,[],"['양푼 생고기 김치찌개\n6,000\n알밥포함', '양푼 소시지 김치찌개\n6,000\n알밥포함', '양푼 갈비 김치찜\n9,000\n알밥포함', '양푼 고등어 김치찜\n7,000\n알밥포함', '생삼겹살(180g)\n12,000']"
파리바게뜨 이수태평점,"서울 동작구 동작대로27가길 6 백경빌딩 1층 101,102호 (우)07008","매일 07:00 ~ 23:00
닫기",,02-6402-3363 대표번호,[],[]
비엔나커피하우스 방배점,서울 서초구 방배로 126 석하빌딩 (우)06664,"월~금 08:30 ~ 23:00
닫기",,02-585-1683 대표번호,[],"['아인슈패너\n5,500', '프란치스카너\n5,500', '아이스 아인슈패너\n6,000', '아메리카노\n4,200', '카페라떼\n4,800']"
오우아,서울 서초구 방배천로6길 3-4 1층 (우)06691,"월~토 11:00 ~ 22:00
닫기",,02-6498-4998 대표번호,[],"['오 아메리카노\n4,500', '우아 아메리카노\n4,500', '디카페인 아메리카노\n5,500', '카페라떼\n5,000', '아인슈페너\n5,500']"
미인참치,서울 서초구 방배천로2길 2 (우)06693,월~토 17:00 ~ 01:00,02-522-6644,#룸술집 #참치무한리필 #제로페이,"['#룸술집', '#참치무한리필', '#제로페이']","['한사라\n50,000\n9시 이후 주문가능', '미인참치(1인)\n35,000', '스페셜(1인)\n49,000', '골드(1인)\n70,000', '초밥(1인)\n15,000']"
따올라이,서울 서초구 방배중앙로 149 (우)06560,"화~일 17:00 ~ 03:00
닫기",,,[],"['팟카파오무쌉(다진돼지고기바질덮밥)\n11,000', '까이팟멧마우엉(닭고기,야채,캐슈넛볶음)\n25,000', '카오팟꿍(새우볶음밥)\n8,000', '카오팟사파롯(파인애플볶음밥)\n12,000', '꾸웨이띠오우(태국쌀국수)\n8,000', '팟타이(볶음쌀국수)\n11,000', '얌운센(야채,해산물녹두당면샐러드)\n9,000', '쏨땀말라꺼(그린파파야샐러드)\n9,000', '무팟남픽파오(칠리돼지고기볶음)\n23,000', '꿍톳끄라띠암(튀긴새우와마늘)\n20,000', '뿌 팟 퐁 커리(커리소스 게요리)\n25,000', '쁘라톳랏쁘릭(튀긴생선에칠리소스)\n25,000', '똥양꿍(새우스프)\n25,000', '타이샘플러\n20,000', '남마프라오빤(코코넛쉐이크)\n5,000', '남마무엉빤(망고쉐이크)\n5,000', '리얼코코넛워터100%\n5,000', '생맥주\n4,000', '창\n5,000', '싱하\n6,000']"
철길부산집 이수점,서울 동작구 동작대로27다길 29 서광시티뷰 1층 102호 (우)07008,,02-6954-2361,#오뎅바,['#오뎅바'],"['숙성 연어사시미\n29,000\n부산집 만의 특별한 레시피로 3가지 종류로 숙성한 연어사시미', '소고기타다끼\n20,000\n소고기 채끝살 부위 겉면을 살짝 익혀 술안주에 최고인 부산집 시그니쳐', '어묵2인 세트\n17,000\n부산어묵2가지, 물떡,모찌, 꼬불이 등 부산집만의 특별한 개인육수를 즐기실 수 있는 오뎅바']"
몰랑이수,서울 동작구 동작대로29길 24 (우)06997,"매일 08:00 ~ 19:00
닫기",,02-593-9555 대표번호,[],[]
이수오뎅 본점,서울 동작구 동작대로25길 27 1층 (우)07008,"월~토 18:00 ~ 02:00
닫기",02-532-0809,#분위기좋은 #오뎅바,"['#분위기좋은', '#오뎅바']","['왕노가리 세트\n5,900\n왕노가리2+김과자+땅콩', '와사비 크림 새우\n14,900', '사쿠라 탕수육\n12,900', '통 새우튀김\n14,000', '착한 왕 먹태\n14,900']"
육감 방배본점,서울 서초구 효령로 19 (우)06694,"매일 11:00 ~ 22:00
닫기",02-584-8008,#친목모임 #제로페이,"['#친목모임', '#제로페이']","['차돌박이 (1인)\n19,000', '알등심 육회 (180g)\n29,000', '갈비살 (1인)\n33,000', '삼겹살 (1인)\n13,000', '목살 (1인)\n13,000']"
에이바우트커피 이수점,서울 동작구 동작대로27가길 12 (우)07008,매일 08:30 ~ 23:00,,,[],"['그릭 요거트\n5,500', '레몬에이드\n5,500', '모든 케이크\n3,900', '아메리카노\n4,900', '카페모카\n5,900']"
후지스시,서울 동작구 동작대로29가길 23 1층 (우)06997,매일 11:00 ~ 22:00,02-534-9548,#회전초밥 #제로페이,"['#회전초밥', '#제로페이']","['모듬초밥(12pcs)\n13,500', '특선초밥(12pcs)\n18,000', '후지초밥(14pcs)\n29,000', '회덮밥\n10,000', '연어회덮밥\n12,000']"
나인피스그릴,서울 서초구 방배천로4길 28 연웅빌딩 1층 (우)06693,"월~금 16:00 ~ 23:00
닫기",02-583-8883,#분위기좋은 #소개팅 #친목모임 #회식장소 #제로페이,"['#분위기좋은', '#소개팅', '#친목모임', '#회식장소', '#제로페이']","['추천\n스테이크삼겹살 (200g)\n22,000', '스테이크목살 (200g)\n22,000', 'LA양념갈비 (300g)\n30,000', '추천\n소고기안심 (160g)\n43,000', '스테이크 양갈비300g\n34,000', '어제 끓인 김치찌개\n8,000', '가브리살 (200g)\n24,000', '닭목살구이 (150g)\n16,000']"
스마일포차,서울 서초구 방배중앙로 191 1층 (우)06554,"월~수 17:00 ~ 02:00
닫기",,02-534-0236 대표번호,[],"['추천\n묵은지닭볶음탕\n37,000', '치즈계란말이\n18,000', '수제비대합탕\n19,000', '소라무침\n23,000']"
김봉남포장마차 사당역1호점,서울 동작구 사당로30길 115 2층 (우)07015,,,,[],[]
이수치막,서울 동작구 동작대로27나길 12 1층 (우)07008,"월~토 16:00 ~ 02:00
닫기",,,[],"['치막 한판\n29,000\n숯불 치킨 반마리+숯불 돼지막창+소 막창', '막창세트\n28,000\n숯불 소막창+돼지막창', '숯불 치킨 (한마리)\n19,000', '숯불 돼지막창 (한판)\n23,000', '숯불 소막창 (한판)\n26,000']"
남원추어탕,서울 동작구 동작대로15길 15 (우)07014,,,,[],"['추어탕\n10,000', '통추어탕\n12,000', '추어전골 (중)\n30,000', '추어전골 (대)\n40,000', '추어숙회 (중)\n30,000', '추어숙회 (대)\n40,000', '추어튀김 (대)\n17,000', '추어튀김 (중)\n12,000', '추어부침개\n8,000']"
금별맥주 이수점,서울 동작구 동작대로27나길 21 (우)07008,,010-4391-7200,#앤틱한,['#앤틱한'],[]
바른치킨 이수역점,서울 동작구 동작대로27다길 14 (우)07008,매일 15:00 ~ 01:00,,02-595-0092 대표번호,[],"['고소치킨Ⅱ (제주우도땅콩치킨)\n21,900\n제주에서 자란 우도땅콩이 토핑되어 조청 소스에 진한 땅콩마요 소스가 뿌려진 달콤 고소한 치킨', ""레고치킨Ⅱ\n22,900\n매콤한 '레드치킨'과 달콤 고소한 '고소치킨'을 맵단맵단으로 즐길 수 있어 마지막 한 조각까지 질리지 않고 맛있게"", 'NEW)바른짜장떡볶이(강추)\n8,900\n바른치킨에서 개발한 특제 짜장 소스로 만든 달콤한 짜장떡볶이', 'NEW)바른크림떡볶이(강추)\n9,900\n바른크림떡볶이에서 한층 더 업그레이드 된 꾸덕하고 진한 맛이 일품인 크림떡볶이', '현미바사삭\n17,900\n특허받은 현미파우더에 깨끗한 기름으로 조리하여 후라이드 본연의 깔끔하고 고소한 치킨', '반반바른치킨\n19,900\n현미바사삭과 특제 양념치킨을 동시에 맛볼 수 있는 반반 치킨', '통곡물간장치킨\n19,900\n감칠맛 넘치는 특제 간장소스와 통곡물 토핑으로 식감을 살린 매력적인 치킨', '순덕이세트 (순살치킨과 떡볶이)\n18,900\n현미바사삭 순살 + 바른 떡볶이', '대새레드\n23,900\n탱글한 랍스터새우와 72시간 숙성된 소스의 맛있게 매운 대새레드', '대새트리플\n32,900\n입맛대로 골라 먹는 재미! 대새시리즈 3가지 맛을 한 번에 즐길 수 있는 대새트리플']"
